"Name","State","Population","LibraryTechLink","Website"
"A directory of libraries throughout the world","California","90223","https://librarytechnology.org/library/3074","https://smpl.org/"
"A directory of libraries throughout the world","Washington","103300","https://librarytechnology.org/library/11257","https://www.epls.org/"
"A directory of libraries throughout the world","Florida","160203","https://librarytechnology.org/library/16250","https://www.splibraries.org/"
"A directory of libraries throughout the world","Washington","527440","https://librarytechnology.org/library/3547","https://www.fvrl.org/"
"A directory of libraries throughout the world","Michigan","124823","https://librarytechnology.org/library/4434","https://www.saginawlibrary.org/"
"A directory of libraries throughout the world","California","177823","https://librarytechnology.org/library/3733","https://www.shastalibraries.org/"
"A directory of libraries throughout the world","Florida","100198","https://librarytechnology.org/library/30058","https://www.sumtercountyfl.gov/90/Library-Services"
"A directory of libraries throughout the world","South Dakota","104347","https://librarytechnology.org/library/8763","https://keystonesd.govoffice3.com/index.asp?SEC=731878E5-63BE-4AD7-94B0-466C27F40D8B|Type=B_DIR"
"A directory of libraries throughout the world","Louisiana","129144","https://librarytechnology.org/library/1389","https://www.bossierlibrary.org/"
"A directory of libraries throughout the world","Iowa","68406","https://librarytechnology.org/library/13777","https://www.waterloopubliclibrary.org/"
"A directory of libraries throughout the world","Montana","141254","https://librarytechnology.org/library/1697","https://billingslibrary.org/"
"A directory of libraries throughout the world","Michigan","160078","https://librarytechnology.org/library/9633","https://stclaircountylibrary.org/"
"A directory of libraries throughout the world","Pennsylvania","325368","https://librarytechnology.org/library/9971","http://mnl.mclinc.org/"
"A directory of libraries throughout the world","Virginia","288118","https://librarytechnology.org/library/30081","https://www.librarypoint.org/"
"A directory of libraries throughout the world","Florida","77859","https://librarytechnology.org/library/16027","https://suw.ent.sirsi.net/client/en_US/default"
"A directory of libraries throughout the world","Louisiana","257093","https://librarytechnology.org/library/1764","https://www.shreve-lib.org/"
"A directory of libraries throughout the world","Mississippi","147000","https://librarytechnology.org/library/6593","https://www.jgrls.org/"
"A directory of libraries throughout the world","Montana","62164","https://librarytechnology.org/library/1392","https://www.bozemanlibrary.org/"
"A directory of libraries throughout the world","Washington","1362870","https://librarytechnology.org/library/1573","https://kcls.org/"
"A directory of libraries throughout the world","Mississippi","68641","https://librarytechnology.org/library/12642","https://laurel.lib.ms.us/"
"A directory of libraries throughout the world","Florida","497145","https://librarytechnology.org/library/4344","https://www.volusialibrary.org/"
"A directory of libraries throughout the world","California","416380","https://librarytechnology.org/library/7044","https://solanolibrary.com/"
"A directory of libraries throughout the world","Missouri","360485","https://librarytechnology.org/library/3703","https://www.stchlibrary.org/"
"A directory of libraries throughout the world","Virginia","243868","https://librarytechnology.org/library/2852","https://chesapeakelibrary.org/"
"A directory of libraries throughout the world","Virginia","238744","https://librarytechnology.org/library/13352","https://chesapeakelibrary.org/"
"A directory of libraries throughout the world","Michigan","73804","https://librarytechnology.org/library/5792","https://www.libcoop.net/shelby/"
"A directory of libraries throughout the world","California","487011","https://librarytechnology.org/library/1774","https://sonomalibrary.org/"
"A directory of libraries throughout the world","Mississippi","80220","https://librarytechnology.org/library/11968","https://meridianlauderdalecolibrary.com/"
"A directory of libraries throughout the world","Mississippi","108382","https://librarytechnology.org/library/20581","https://mlp.ent.sirsi.net/client/en_US/lils/"
"A directory of libraries throughout the world","South Dakota","104347","https://librarytechnology.org/library/8772","https://rapidcitylibrary.org/"
"A directory of libraries throughout the world","Louisiana","205282","https://librarytechnology.org/library/4715","https://calcasieulibrary.libnet.info/"
"A directory of libraries throughout the world","Virginia","318000","https://librarytechnology.org/library/2853","https://www.chesterfield.gov/library"
"A directory of libraries throughout the world","South Dakota","217970","https://librarytechnology.org/library/24117","https://siouxlandlib.org/"
"A directory of libraries throughout the world","Pennsylvania","65825","https://librarytechnology.org/library/23408","https://www.ncdlc.org/"
"A directory of libraries throughout the world","Georgia","73380","https://librarytechnology.org/library/8277","https://www.lbrls.org/"
"A directory of libraries throughout the world","California","64307","https://librarytechnology.org/library/9725","https://www.ssf.net/departments/library"
"A directory of libraries throughout the world","Michigan","75814","https://librarytechnology.org/library/224","https://southfieldlibrary.org/"
"A directory of libraries throughout the world","Mississippi","98468","https://librarytechnology.org/library/860","https://www.mcls.ms/"
"A directory of libraries throughout the world","Florida","108161","https://librarytechnology.org/library/855","https://www.wpb.org/government/mandel-public-library-of-west-palm-beach/library-home"
"A directory of libraries throughout the world","California","552878","https://librarytechnology.org/library/1803","https://www.stanislauslibrary.org/"
"A directory of libraries throughout the world","Washington","83650","https://librarytechnology.org/library/25445","https://kcls.org/"
"A directory of libraries throughout the world","Missouri","232452","https://librarytechnology.org/library/5406","https://www.dbrl.org/"
"A directory of libraries throughout the world","Michigan","129699","https://librarytechnology.org/library/5793","https://www.sterling-heights.net/590/Library"
"A directory of libraries throughout the world","West Virginia","75905","https://librarytechnology.org/library/7601","https://www.mbcpl.org/"
"A directory of libraries throughout the world","Mississippi","90893","https://librarytechnology.org/library/20601","https://midmisslib.com/"
"A directory of libraries throughout the world","Virginia","1204321","https://librarytechnology.org/library/1126","https://www.fairfaxcounty.gov/library/"
"A directory of libraries throughout the world","Ohio","62450","https://librarytechnology.org/library/4059","https://www.briggslibrary.com/"
"A directory of libraries throughout the world","Colorado","249278","https://librarytechnology.org/library/105","https://arapahoelibraries.org/"
"A directory of libraries throughout the world","New York","101564","https://librarytechnology.org/library/12690","https://www.tcpl.org/"
"A directory of libraries throughout the world","Louisiana","444526","https://librarytechnology.org/library/4460","https://www.ebrpl.com/"
"A directory of libraries throughout the world","California","632925","https://librarytechnology.org/library/1167","https://www.ssjcpl.org/"
"A directory of libraries throughout the world","Washington","272000","https://librarytechnology.org/library/1577","https://www.krl.org/"
"A directory of libraries throughout the world","West Virginia","96784","https://librarytechnology.org/library/5100","https://cabellcounty.ent.sirsi.net/client/en_US/cabell"
"A directory of libraries throughout the world","Mississippi","104170","https://librarytechnology.org/library/20614","https://nereg.lib.ms.us/"
"A directory of libraries throughout the world","Michigan","97396","https://librarytechnology.org/library/3791","https://www.tadl.org/"
"A directory of libraries throughout the world","Iowa","68723","https://librarytechnology.org/library/1863","https://www.wdmlibrary.org/"
"A directory of libraries throughout the world","Georgia","226120","https://librarytechnology.org/library/1381","https://athenslibrary.org/"
"A directory of libraries throughout the world","California","148028","https://librarytechnology.org/library/1168","https://www.library.sunnyvale.ca.gov/home-library"
"A directory of libraries throughout the world","Michigan","80980","https://librarytechnology.org/library/5331","https://troypl.org/"
"A directory of libraries throughout the world","California","95065","https://librarytechnology.org/library/15518","https://www.suttercounty.org/government/county-departments/library"
"A directory of libraries throughout the world","Pennsylvania","1526006","https://librarytechnology.org/library/1068","https://www.freelibrary.org"
"A directory of libraries throughout the world","Washington","250909","https://librarytechnology.org/library/2985","https://www.midcolumbialibraries.org/"
"A directory of libraries throughout the world","California","63177","https://librarytechnology.org/library/11511","https://tehamacountylibrary.org/"
"A directory of libraries throughout the world","Wisconsin","264216","https://librarytechnology.org/library/2970","https://www.madisonpubliclibrary.org/"
"A directory of libraries throughout the world","Virginia","72972","https://librarytechnology.org/library/6568","https://fauquierlibrary.org/"
"A directory of libraries throughout the world","Ohio","240131","https://librarytechnology.org/library/12723","https://www.starklibrary.org/"
"A directory of libraries throughout the world","California","129349","https://librarytechnology.org/library/3103","https://www.tolibrary.org/"
"A directory of libraries throughout the world","Arizona","76870","https://librarytechnology.org/library/65462","https://www.avondalelibrary.org/"
"A directory of libraries throughout the world","California","146860","https://librarytechnology.org/library/1085","https://www.library.torranceca.gov/home-library"
"A directory of libraries throughout the world","Mississippi","68157","https://librarytechnology.org/library/20631","https://www.pawls.org/"
"A directory of libraries throughout the world","Washington","250410","https://librarytechnology.org/library/26124","https://www.ncwlibraries.org"
"A directory of libraries throughout the world","New Jersey","102694","https://librarytechnology.org/library/1519","https://www.gcls.org/"
"A directory of libraries throughout the world","Louisiana","73999","https://librarytechnology.org/library/1551","https://iberialibrary.org/wp/"
"A directory of libraries throughout the world","Missouri","65064","https://librarytechnology.org/library/8533","https://sjpl.lib.mo.us/"
"A directory of libraries throughout the world","Michigan","134056","https://librarytechnology.org/library/5796","https://www.libcoop.net/warren/"
"A directory of libraries throughout the world","Virginia","144749","https://librarytechnology.org/library/1530","https://hampton.gov/100/Libraries"
"A directory of libraries throughout the world","California","335106","https://librarytechnology.org/library/9926","https://www.tularecountylibrary.org/"
"A directory of libraries throughout the world","Arizona","241214","https://librarytechnology.org/library/660","https://chandlerlibrary.org/"
"A directory of libraries throughout the world","South Carolina","136555","https://librarytechnology.org/library/11372","https://www.dorchesterlibrarysc.org/"
"A directory of libraries throughout the world","Ohio","121246","https://librarytechnology.org/library/1658","https://www.lickingcountylibrary.org/"
"A directory of libraries throughout the world","Virginia","116195","https://librarytechnology.org/library/1532","https://www.handleyregional.org/"
"A directory of libraries throughout the world","Virginia","118000","https://librarytechnology.org/library/8903","https://www.handleyregional.org/"
"A directory of libraries throughout the world","Virginia","118000","https://librarytechnology.org/library/3588","https://www.handleyregional.org/"
"A directory of libraries throughout the world","Michigan","71997","https://librarytechnology.org/library/19797","https://www.waterfordmi.gov/477/Library"
"A directory of libraries throughout the world","Maryland","89212","https://librarytechnology.org/library/19082","https://calvertlibrary.info"
"A directory of libraries throughout the world","Virginia","325283","https://librarytechnology.org/library/2925","https://henricolibrary.org/"
"A directory of libraries throughout the world","Arizona","125922","https://librarytechnology.org/library/5135","https://cochiselibrary.org/client/en_US/ccld"
"A directory of libraries throughout the world","Colorado","344637","https://librarytechnology.org/library/3461","https://www.auroragov.org/things_to_do/aurora_public_library"
"A directory of libraries throughout the world","West Virginia","181356","https://librarytechnology.org/library/4765","https://www.kcpls.org/"
"A directory of libraries throughout the world","Michigan","274867","https://librarytechnology.org/library/19814","https://www.wayne.lib.mi.us/"
"A directory of libraries throughout the world","Ohio","872641","https://librarytechnology.org/library/3278","https://www.columbuslibrary.org/"
"A directory of libraries throughout the world","Michigan","71755","https://librarytechnology.org/library/230","https://www.wblib.org/"
"A directory of libraries throughout the world","California","60627","https://librarytechnology.org/library/9942","https://www.tulare.ca.gov/government/departments/community-services/tulare-public-library"
"A directory of libraries throughout the world","Louisiana","433676","https://librarytechnology.org/library/199689","https://www.jplibrary.net"
"A directory of libraries throughout the world","Michigan","84094","https://librarytechnology.org/library/9584","https://westlandlibrary.org/"
"A directory of libraries throughout the world","Missouri","859148","https://librarytechnology.org/library/3062","https://www.slcl.org/"
"A directory of libraries throughout the world","Virginia","210000","https://librarytechnology.org/library/1138","https://jmrl.org/"
"A directory of libraries throughout the world","New York","81591","https://librarytechnology.org/library/3142","https://www.colonielibrary.org/"
"A directory of libraries throughout the world","South Carolina","136885","https://librarytechnology.org/library/1497","https://florencelibrary.org/"
"A directory of libraries throughout the world","Mississippi","75233","https://librarytechnology.org/library/7397","https://tombigbee.lib.ms.us/"
"A directory of libraries throughout the world","Arizona","97640","https://librarytechnology.org/library/14834","https://www.flagstaffpubliclibrary.org/"
"A directory of libraries throughout the world","California","74568","https://librarytechnology.org/library/6046","https://www.uplandca.gov/library"
"A directory of libraries throughout the world","California","829590","https://librarytechnology.org/library/1840","https://www.library.venturacounty.gov/"
"A directory of libraries throughout the world","Virginia","112064","https://librarytechnology.org/library/11773","https://www.lprlibrary.org/"
"A directory of libraries throughout the world","Louisiana","450000","https://librarytechnology.org/library/199686","https://www.jplibrary.net/"
"A directory of libraries throughout the world","Montana","74471","https://librarytechnology.org/library/1494","https://imagineiflibraries.org/"
"A directory of libraries throughout the world","Arizona","229008","https://librarytechnology.org/library/1518","https://www.glendaleazlibrary.com/"
"A directory of libraries throughout the world","New Jersey","62300","https://librarytechnology.org/library/4011","https://www.franklintwp.org/"
"A directory of libraries throughout the world","Washington","555185","https://librarytechnology.org/library/1705","https://www.piercecountylibrary.org/"
"A directory of libraries throughout the world","Louisiana","227055","https://librarytechnology.org/library/5813","http://lafayettepubliclibrary.org/"
"A directory of libraries throughout the world","Virginia","413645","https://librarytechnology.org/library/1602","https://library.loudoun.gov/"
"A directory of libraries throughout the world","Pennsylvania","406166","https://librarytechnology.org/library/13671","https://www.carnegielibrary.org/"
"A directory of libraries throughout the world","Georgia","1071635","https://librarytechnology.org/library/3237","https://www.fulcolibrary.org/"
"A directory of libraries throughout the world","Maryland","170089","https://librarytechnology.org/library/1411","https://library.carr.org/"
"A directory of libraries throughout the world","Pennsylvania","81118","https://librarytechnology.org/library/742","https://www.northlandlibrary.org/"
"A directory of libraries throughout the world","Texas","125178","https://librarytechnology.org/library/5494","https://abilenetx.gov/158/Library"
"A directory of libraries throughout the world","Wisconsin","130423","https://librarytechnology.org/library/1610","https://mcpl.us/"
"A directory of libraries throughout the world","Washington","559561","https://librarytechnology.org/library/9447","https://www.piercecountylibrary.org/"
"A directory of libraries throughout the world","Louisiana","97029","https://librarytechnology.org/library/4108","https://www.lafourche.org/"
"A directory of libraries throughout the world","Ohio","377588","https://librarytechnology.org/library/7035","https://www.akronlibrary.org/"
"A directory of libraries throughout the world","Virginia","72371","https://librarytechnology.org/library/11371","https://lynchburgpubliclibrary.org/"
"A directory of libraries throughout the world","Arizona","784407","https://librarytechnology.org/library/8475","https://mcldaz.org/"
"A directory of libraries throughout the world","Texas","111551","https://librarytechnology.org/library/11145","https://cityofallen.org/2142/Allen-Public-Library"
"A directory of libraries throughout the world","South Carolina","60158","https://librarytechnology.org/library/11357","https://gtcounty.org/185/Libraries"
"A directory of libraries throughout the world","Illinois","75101","https://librarytechnology.org/library/142","https://www.ahml.info/"
"A directory of libraries throughout the world","West Virginia","81866","https://librarytechnology.org/library/5127","https://www.mympls.org/"
"A directory of libraries throughout the world","Connecticut","73206","https://librarytechnology.org/library/15861","https://www.nbpl.info/"
"A directory of libraries throughout the world","Virginia","147033","https://librarytechnology.org/library/3051","https://mrlib.org/"
"A directory of libraries throughout the world","New Jersey","88464","https://librarytechnology.org/library/21740","https://hamiltonnjpl.org/"
"A directory of libraries throughout the world","Texas","198000","https://librarytechnology.org/library/4503","https://www.amarillolibrary.org/"
"A directory of libraries throughout the world","New York","62562","https://librarytechnology.org/library/298","https://www.mcplibrary.org/"
"A directory of libraries throughout the world","Washington","616500","https://librarytechnology.org/library/1758","https://www.spl.org/"
"A directory of libraries throughout the world","Louisiana","131942","https://librarytechnology.org/library/5815","https://www.mylpl.info"
"A directory of libraries throughout the world","Texas","373698","https://librarytechnology.org/library/8982","https://arlingtonlibrary.org/"
"A directory of libraries throughout the world","Illinois","197899","https://librarytechnology.org/library/1384","https://www.aurorapubliclibrary.org"
"A directory of libraries throughout the world","Arizona","521352","https://librarytechnology.org/library/1621","https://www.mesalibrary.org/"
"A directory of libraries throughout the world","Virginia","106813","https://librarytechnology.org/library/775","https://www.mfrl.org/"
"A directory of libraries throughout the world","Pennsylvania","62118","https://librarytechnology.org/library/5903","https://www.pottsvillelibrary.org/"
"A directory of libraries throughout the world","Maryland","100796","https://librarytechnology.org/library/2846","https://www.cecilcountylibrary.org/"
"A directory of libraries throughout the world","Arizona","200493","https://librarytechnology.org/library/10953","https://www.mohavecountylibrary.us/"
"A directory of libraries throughout the world","Virginia","182591","https://librarytechnology.org/library/5102","https://library.nnva.gov"
"A directory of libraries throughout the world","Pennsylvania","88082","https://librarytechnology.org/library/1728","https://readingpubliclibrary.org/"
"A directory of libraries throughout the world","South Carolina","451225","https://librarytechnology.org/library/2912","https://www.greenvillelibrary.org/"
"A directory of libraries throughout the world","Texas","1003615","https://librarytechnology.org/library/1049","https://library.austintexas.gov/"
"A directory of libraries throughout the world","Louisiana","369250","https://librarytechnology.org/library/1655","https://nolalibrary.org/"
"A directory of libraries throughout the world","Virginia","237764","https://librarytechnology.org/library/3008","https://www.norfolkpubliclibrary.org/"
"A directory of libraries throughout the world","Ohio","135275","https://librarytechnology.org/library/13164","https://www.lorainpubliclibrary.org/"
"A directory of libraries throughout the world","Colorado","97467","https://librarytechnology.org/library/998","https://boulderlibrary.org/"
"A directory of libraries throughout the world","Montana","78322","https://librarytechnology.org/library/2911","https://www.greatfallslibrary.org/"
"A directory of libraries throughout the world","Connecticut","129779","https://librarytechnology.org/library/7041","https://nhfpl.org/"
"A directory of libraries throughout the world","Washington","713835","https://librarytechnology.org/library/3084","https://www.sno-isle.org"
"A directory of libraries throughout the world","West Virginia","79220","https://librarytechnology.org/library/10393","https://www.rcplwv.org/"
"A directory of libraries throughout the world","Arizona","104565","https://librarytechnology.org/library/14801","https://navajocountylibraries.org/Pages/Index/101221/office-of-navajo-nation-library"
"A directory of libraries throughout the world","Texas","165000","https://librarytechnology.org/library/24465","https://ector.lib.tx.us/"
"A directory of libraries throughout the world","Louisiana","77005","https://librarytechnology.org/library/18815","https://cityofopelousas.com/cgi-sys/suspendedpage.cgi"
"A directory of libraries throughout the world","Illinois","76610","https://librarytechnology.org/library/17271","https://www.bloomingtonlibrary.org/"
"A directory of libraries throughout the world","Louisiana","155363","https://librarytechnology.org/library/1685","https://oplib.org/"
"A directory of libraries throughout the world","Arizona","157653","https://librarytechnology.org/library/1701","https://peoria.polarislibrary.com/polaris/"
"A directory of libraries throughout the world","New York","75135","https://librarytechnology.org/library/22153","https://poklib.org/"
"A directory of libraries throughout the world","Arizona","1464727","https://librarytechnology.org/library/1703","https://www.phoenixpubliclibrary.org"
"A directory of libraries throughout the world","Pennsylvania","95865","https://librarytechnology.org/library/23618","https://lclshome.org/b/albright-memorial-library/"
"A directory of libraries throughout the world","Virginia","142924","https://librarytechnology.org/library/6592","https://www.pamunkeylibrary.org/client/en_US/default"
"A directory of libraries throughout the world","New Jersey","124600","https://librarytechnology.org/library/21894","https://sussexcountylibrary.org/"
"A directory of libraries throughout the world","Texas","139370","https://librarytechnology.org/library/24226","https://cityofedinburg.com/library/index.php"
"A directory of libraries throughout the world","Maryland","142226","https://librarytechnology.org/library/2851","https://ccplonline.org/"
"A directory of libraries throughout the world","New York","2230722","https://librarytechnology.org/library/1081","https://www.queenslibrary.org/"
"A directory of libraries throughout the world","Iowa","134239","https://librarytechnology.org/library/1032","https://www.crlibrary.org/"
"A directory of libraries throughout the world","Colorado","67886","https://librarytechnology.org/library/8016","https://www.broomfield.org/276/Library-Home"
"A directory of libraries throughout the world","Washington","263629","https://librarytechnology.org/library/6892","https://www.scld.org/"
"A directory of libraries throughout the world","Texas","76335","https://librarytechnology.org/library/24466","https://www.baytown.org/206/Library"
"A directory of libraries throughout the world","Texas","118548","https://librarytechnology.org/library/12097","https://beaumonttexas.gov/departments/library/"
"A directory of libraries throughout the world","Missouri","99478","https://librarytechnology.org/library/20248","https://www.casscolibrary.org/"
"A directory of libraries throughout the world","Louisiana","132373","https://librarytechnology.org/library/5820","https://www.rpl.org"
"A directory of libraries throughout the world","Virginia","62713","https://librarytechnology.org/library/25101","https://pcplib.org/"
"A directory of libraries throughout the world","Arizona","996554","https://librarytechnology.org/library/623","https://www.library.pima.gov/catalog/"
"A directory of libraries throughout the world","Ohio","441815","https://librarytechnology.org/library/1174","https://www.toledolibrary.org/"
"A directory of libraries throughout the world","Virginia","96874","https://librarytechnology.org/library/1718","https://www.portsmouthpubliclibrary.org/"
"A directory of libraries throughout the world","Missouri","319294","https://librarytechnology.org/library/3063","https://www.slpl.org/"
"A directory of libraries throughout the world","Washington","210000","https://librarytechnology.org/library/1083","https://www.spokanelibrary.org/"
"A directory of libraries throughout the world","New Jersey","118629","https://librarytechnology.org/library/1546","https://www.hclibrary.us/home"
"A directory of libraries throughout the world","Virginia","529651","https://librarytechnology.org/library/1720","https://www.pwcva.gov/department/library"
"A directory of libraries throughout the world","West Virginia","77125","https://librarytechnology.org/library/5139","https://parkwoodlib.com"
"A directory of libraries throughout the world","New Jersey","84913","https://librarytechnology.org/library/3792","https://www.trentonlib.org/"
"A directory of libraries throughout the world","California","564695","https://librarytechnology.org/library/33","https://aclibrary.org/"
"A directory of libraries throughout the world","Pennsylvania","92096","https://librarytechnology.org/library/23501","https://www.schlowlibrary.org/"
"A directory of libraries throughout the world","South Carolina","69661","https://librarytechnology.org/library/23996","https://www2.youseemore.com/greenwood/default.asp"
"A directory of libraries throughout the world","Texas","319973","https://librarytechnology.org/library/1393","https://www.mybcls.org/"
"A directory of libraries throughout the world","Washington","199600","https://librarytechnology.org/library/3098","https://www.tacomalibrary.org/"
"A directory of libraries throughout the world","Wisconsin","115455","https://librarytechnology.org/library/2802","https://apl.org/"
"A directory of libraries throughout the world","Virginia","198102","https://librarytechnology.org/library/7614","https://rvalibrary.org/"
"A directory of libraries throughout the world","Arizona","179598","https://librarytechnology.org/library/10760","https://www.pinalcountyaz.gov/Library/Default.aspx"
"A directory of libraries throughout the world","California","74640","https://librarytechnology.org/library/1365","https://www.alamedafree.org/Home"
"A directory of libraries throughout the world","Oklahoma","244790","https://librarytechnology.org/library/1470","https://eols.org/"
"A directory of libraries throughout the world","Illinois","81055","https://librarytechnology.org/library/2850","https://champaign.org/"
"A directory of libraries throughout the world","California","83661","https://librarytechnology.org/library/1368","https://www.alhambralibrary.org/"
"A directory of libraries throughout the world","Maryland","227980","https://librarytechnology.org/library/19100","https://www.fcpl.org/"
"A directory of libraries throughout the world","Washington","550000","https://librarytechnology.org/library/3785","https://www.trl.org/"
"A directory of libraries throughout the world","Virginia","93304","https://librarytechnology.org/library/25131","https://www.roanokecountyva.gov/1970/Library"
"A directory of libraries throughout the world","New Jersey","247597","https://librarytechnology.org/library/4797","https://www.jclibrary.org/"
"A directory of libraries throughout the world","Ohio","626288","https://librarytechnology.org/library/1059","https://cuyahogalibrary.org/"
"A directory of libraries throughout the world","Montana","63395","https://librarytechnology.org/library/2959","https://www.lclibrary.org/"
"A directory of libraries throughout the world","Virginia","92991","https://librarytechnology.org/library/13202","https://rvl.wise.oclc.org/cgi-bin/bx.pl"
"A directory of libraries throughout the world","Texas","252135","https://librarytechnology.org/library/754","https://www.brownsvilletx.gov/2190/Brownsville-Public-Library"
"A directory of libraries throughout the world","South Carolina","351029","https://librarytechnology.org/library/1543","https://www.horrycountysc.gov/departments/libraries/"
"A directory of libraries throughout the world","Illinois","2695598","https://librarytechnology.org/library/1424","https://www.chipublib.org/"
"A directory of libraries throughout the world","Arizona","226918","https://librarytechnology.org/library/10485","https://www.scottsdalelibrary.org/"
"A directory of libraries throughout the world","California","343793","https://librarytechnology.org/library/1972","https://www.anaheim.net/6100/Library"
"A directory of libraries throughout the world","Ohio","148414","https://librarytechnology.org/library/3893","https://www.wtcpl.org/"
"A directory of libraries throughout the world","Texas","172463","https://librarytechnology.org/library/13172","https://www.bcslibrary.org/"
"A directory of libraries throughout the world","Louisiana","239453","https://librarytechnology.org/library/5826","https://www.sttammanylibrary.org/"
"A directory of libraries throughout the world","Connecticut","85603","https://librarytechnology.org/library/13107","https://www.norwalkpl.org"
"A directory of libraries throughout the world","Pennsylvania","99267","https://librarytechnology.org/library/23697","http://www.udlibraries.org/"
"A directory of libraries throughout the world","California","114821","https://librarytechnology.org/library/34","https://www.berkeleypubliclibrary.org/"
"A directory of libraries throughout the world","Arizona","184118","https://librarytechnology.org/library/1170","https://www.tempepubliclibrary.org/"
"A directory of libraries throughout the world","Georgia","61173","https://librarytechnology.org/library/8318","https://www.mountainlibrary.com/"
"A directory of libraries throughout the world","Louisiana","128755","https://librarytechnology.org/library/5828","https://www.tangilibrary.com/Default.aspx"
"A directory of libraries throughout the world","New Hampshire","110229","https://librarytechnology.org/library/1520","https://www.manchester.lib.nh.us/"
"A directory of libraries throughout the world","California","82767","https://librarytechnology.org/library/1402","https://buenaparklibrary.org/"
"A directory of libraries throughout the world","California","104427","https://librarytechnology.org/library/14859","https://burbanklibrary.org/"
"A directory of libraries throughout the world","Virginia","88161","https://librarytechnology.org/library/11374","https://www.suffolkpubliclibrary.com/"
"A directory of libraries throughout the world","Connecticut","61171","https://librarytechnology.org/library/13109","https://perrotlibrary.org/"
"A directory of libraries throughout the world","Louisiana","111893","https://librarytechnology.org/library/5531","https://mytpl.org/"
"A directory of libraries throughout the world","Texas","137388","https://librarytechnology.org/library/38772","https://www.cityofcarrollton.com/departments/departments-g-p/library"
"A directory of libraries throughout the world","Texas","129633","https://librarytechnology.org/library/1412","https://www.cityofcarrollton.com/departments/departments-g-p/library"
"A directory of libraries throughout the world","California","221273","https://librarytechnology.org/library/11499","https://www.buttecounty.net/bclibrary/"
"A directory of libraries throughout the world","Washington","127690","https://librarytechnology.org/library/26526","https://www.wcls.org/"
"A directory of libraries throughout the world","Virginia","434412","https://librarytechnology.org/library/25163","https://libraries.virginiabeach.gov/"
"A directory of libraries throughout the world","New York","210565","https://librarytechnology.org/library/1008","https://libraryweb.org/"
"A directory of libraries throughout the world","Arizona","87234","https://librarytechnology.org/library/37773","https://ycfld.gov/"
"A directory of libraries throughout the world","Arizona","204349","https://librarytechnology.org/library/4293","https://yumalibrary.org/"
"A directory of libraries throughout the world","New Hampshire","86494","https://librarytechnology.org/library/21420","https://nashualibrary.org/"
"A directory of libraries throughout the world","Missouri","77422","https://librarytechnology.org/library/5440","https://christiancountylibrary.org/"
"A directory of libraries throughout the world","New Jersey","66455","https://librarytechnology.org/library/21724","https://uclibrary.org/"
"A directory of libraries throughout the world","Pennsylvania","84702","https://librarytechnology.org/library/3635","https://jvbrown.edu/"
"A directory of libraries throughout the world","Maryland","242514","https://librarytechnology.org/library/1130","https://www.hcplonline.org/"
"A directory of libraries throughout the world","California","107674","https://librarytechnology.org/library/14875","https://library.carlsbadca.gov/"
"A directory of libraries throughout the world","Virginia","90126","https://librarytechnology.org/library/1878","https://www.wrl.org/"
"A directory of libraries throughout the world","Colorado","620917","https://librarytechnology.org/library/2874","https://www.denverlibrary.org/"
"A directory of libraries throughout the world","California","249382","https://librarytechnology.org/library/1109","https://www.chulavistaca.gov/departments/library/"
"A directory of libraries throughout the world","Pennsylvania","439000","https://librarytechnology.org/library/5857","https://www.yorklibraries.org/"
"A directory of libraries throughout the world","Georgia","368402","https://librarytechnology.org/library/3515","https://arcpls.org/"
"A directory of libraries throughout the world","Oregon","148942","https://librarytechnology.org/library/9274","https://www.beavertonlibrary.org/"
"A directory of libraries throughout the world","Oregon","83673","https://librarytechnology.org/library/4121","https://cbcpubliclibrary.net/"
"A directory of libraries throughout the world","Missouri","156000","https://librarytechnology.org/library/20298","https://scenicregional.org/"
"A directory of libraries throughout the world","Ohio","238823","https://librarytechnology.org/library/5696","https://www.libraryvisit.org/"
"A directory of libraries throughout the world","New York","83196","https://librarytechnology.org/library/3699","https://www.sachemlibrary.org/"
"A directory of libraries throughout the world","Nevada","1463675","https://librarytechnology.org/library/2953","https://thelibrarydistrict.org/"
"A directory of libraries throughout the world","Missouri","156000","https://librarytechnology.org/library/20292","https://scenicregional.org/"
"A directory of libraries throughout the world","South Carolina","76652","https://librarytechnology.org/library/23954","https://www.lanclib.org/"
"A directory of libraries throughout the world","Georgia","300000","https://librarytechnology.org/library/8240","https://arcpls.org/"
"A directory of libraries throughout the world","Tennessee","134751","https://librarytechnology.org/library/2589","https://www.blounttn.org/197/Public-Library"
"A directory of libraries throughout the world","Indiana","355329","https://librarytechnology.org/library/2739","https://acpl.lib.in.us/"
"A directory of libraries throughout the world","Tennessee","104000","https://librarytechnology.org/library/9837","https://clevelandlibrary.org/"
"A directory of libraries throughout the world","California","1042344","https://librarytechnology.org/library/3487","https://ccclib.org/"
"A directory of libraries throughout the world","Texas","316361","https://librarytechnology.org/library/1448","https://www.cctexas.com/library/"
"A directory of libraries throughout the world","Missouri","156000","https://librarytechnology.org/library/20293","https://scenicregional.org/"
"A directory of libraries throughout the world","Oregon","80892","https://librarytechnology.org/library/9275","https://library.cedarmill.org/"
"A directory of libraries throughout the world","Wisconsin","595920","https://librarytechnology.org/library/7040","https://www.mpl.org/"
